model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
hierarchical_conservative,overall,affected,0.14250000000000002,0.0003290149847256894,0.46954813359528486,0.0005289483002832861,0.00024652986389725364,0.0010567062157758721,0.009303533118986662,0.5455140798952194,1527.0
hierarchical_conservative,overall,affected,0.145,0.00023959702882447062,0.47032374100719426,0.0003858297922568461,0.00017926677757466964,0.0007710270729276621,0.008686675378556946,0.5377697841726619,1112.0
hierarchical_conservative,overall,affected,0.1475,0.00017021731364328397,0.479746835443038,0.00027959749763928235,0.00012509107908860649,0.0005588692850454542,0.012672884927331646,0.549367088607595,790.0
hierarchical_conservative,overall,affected,0.15,0.00012173769899804487,0.5008849557522124,0.00020877596789423985,8.582891557904386e-05,0.00041737796672037516,0.018212928227354996,0.5699115044247788,565.0
hierarchical_conservative,overall,affected,0.1525,8.446226195970547e-05,0.5331632653061225,0.00015418437204910292,5.569748776937953e-05,0.0003082795933659412,0.021778235430544128,0.5867346938775511,392.0
hierarchical_conservative,overall,affected,0.155,5.8606467482244614e-05,0.5183823529411765,0.00010401912181303116,3.987087922288917e-05,0.00020799650683880715,0.01908477599842145,0.5625,272.0
hierarchical_conservative,overall,affected,0.1575,4.1584736117916216e-05,0.49222797927461137,7.008380547686496e-05,2.982706995300106e-05,0.0001401476566205384,0.013763722611369246,0.5440414507772021,193.0
hierarchical_conservative,overall,affected,0.16,2.650218933939738e-05,0.5040650406504065,4.573890462700661e-05,1.8565829256459842e-05,9.146950930296547e-05,0.00900570469779697,0.5284552845528455,123.0
hierarchical_conservative,overall,affected,0.1625,1.6375336502391877e-05,0.5131578947368421,2.8771246458923514e-05,1.1261240696541216e-05,5.753926686121824e-05,0.008835209435538241,0.5394736842105263,76.0
hierarchical_conservative,overall,affected,0.165,1.0773247698942024e-05,0.5,1.844310670443815e-05,7.608946416581903e-06,3.688485286632192e-05,0.0161636084318161,0.54,50.0
hierarchical_conservative,overall,affected,0.1675,7.325808435280577e-06,0.5294117647058824,1.3279036827195467e-05,4.8697257066124175e-06,2.655740752489388e-05,0.016937387340209064,0.5294117647058824,34.0
hierarchical_conservative,overall,affected,0.17,3.4474392636614476e-06,0.5625,6.639518413597734e-06,2.130504996642933e-06,1.3278880088761936e-05,0.033560048788785934,0.5625,16.0
hierarchical_conservative,overall,affected,0.17250000000000001,1.7237196318307238e-06,0.5,2.9508970727101037e-06,1.2174314266531044e-06,5.9017593144516375e-06,-0.03500020503997803,0.5,8.0
hierarchical_conservative,overall,affected,0.17500000000000002,1.5082546778518833e-06,0.5714285714285714,2.9508970727101037e-06,9.130735699898283e-07,5.901763668300225e-06,-0.006282874516078404,0.5714285714285714,7.0
hierarchical_conservative,overall,affected,0.1775,2.1546495397884048e-07,1.0,7.377242681775259e-07,0.0,1.4754474478816632e-06,0.16766571998596191,1.0,1.0
hierarchical_conservative,overall,affected,0.18,2.1546495397884048e-07,1.0,7.377242681775259e-07,0.0,1.4754474478816632e-06,0.16766571998596191,1.0,1.0
hierarchical_conservative,overall,affected,0.1825,2.1546495397884048e-07,1.0,7.377242681775259e-07,0.0,1.4754474478816632e-06,0.16766571998596191,1.0,1.0
hierarchical_conservative,overall,unaffected,0.0,1.0,0.2489731607522276,1.0,1.0,0.3986845651707629,0.001059640436545758,0.5249577284930883,9892006.0
hierarchical_conservative,overall,unaffected,0.0025,0.9834482510423063,0.2529501630093554,0.9991574781025514,0.9782404798818494,0.4036985937305186,0.001077505904252749,0.5255528317658751,9728276.0
hierarchical_conservative,overall,unaffected,0.005,0.9559627238398359,0.2596170694754626,0.9968313055962944,0.9424143665194001,0.411945970013339,0.0011085161579080722,0.5262289865613607,9456389.0
hierarchical_conservative,overall,unaffected,0.0075,0.9228563953560077,0.26774602988903046,0.9924408529326258,0.899788428358407,0.4217185591988092,0.0011482258075206004,0.5267559589045823,9128901.0
hierarchical_conservative,overall,unaffected,0.01,0.8854598349414669,0.27679269284279184,0.984398524632498,0.8526606365563169,0.43209041529634495,0.0011958410802792789,0.5273121029928848,8758974.0
